StoreID,Date,IsHoliday,IsOpen,HasPromotions,StoreType,AssortmentType,NearestCompetitor,Region,NumberOfCustomers,NumberOfSales,Region_AreaKM2,Region_GDP,Region_PopulationK,CloudCover,Events,Max_Dew_PointC,Max_Gust_SpeedKm_h,Max_Humidity,Max_Sea_Level_PressurehPa,Max_TemperatureC,Max_VisibilityKm,Max_Wind_SpeedKm_h,Mean_Dew_PointC,Mean_Humidity,Mean_Sea_Level_PressurehPa,Mean_TemperatureC,Mean_VisibilityKm,Mean_Wind_SpeedKm_h,Min_Dew_PointC,Min_Humidity,Min_Sea_Level_PressurehPa,Min_TemperatureC,Min_VisibilitykM,Precipitationmm,WindDirDegrees
1000,31/05/2017,0,1,0,Hyper Market,General,326,7,568,6694,9643,17130,2770,6,Rain,12,,94,1013,19,31,24,11,69,1012,16,13,14,8,41,1011,12,10,0,261
1000,01/06/2017,1,0,0,Hyper Market,General,326,7,0,0,9643,17130,2770,6,Rain,13,,94,1019,17,31,23,11,84,1015,13,13,8,9,55,1013,10,10,"0,25",313
1000,02/06/2017,0,1,0,Hyper Market,General,326,7,832,10873,9643,17130,2770,6,Rain,9,,94,1023,15,31,21,6,67,1021,11,12,11,3,41,1019,8,10,0,49
1000,03/06/2017,0,1,0,Hyper Market,General,326,7,647,8407,9643,17130,2770,1,,9,,100,1023,21,31,14,6,61,1021,12,18,6,2,19,1020,4,10,0,25
1000,04/06/2017,0,0,0,Hyper Market,General,326,7,0,0,9643,17130,2770,5,Rain,10,,82,1021,21,10,16,7,54,1020,16,10,8,4,24,1019,10,10,0,29
1000,05/06/2017,0,1,1,Hyper Market,General,326,7,836,11879,9643,17130,2770,2,Fog,11,,82,1020,22,31,14,8,56,1018,16,17,8,6,25,1016,11,10,0,24
1000,06/06/2017,0,1,1,Hyper Market,General,326,7,723,9407,9643,17130,2770,3,Rain-Thunderstorm,12,32,88,1017,22,31,32,10,63,1015,17,17,6,7,29,1012,11,10,"0,25",59
1000,07/06/2017,0,1,1,Hyper Market,General,326,7,667,8636,9643,17130,2770,6,Fog-Rain,15,35,100,1013,23,31,29,12,77,1009,17,14,8,9,33,1006,10,8,"2,03",153
1000,08/06/2017,0,1,1,Hyper Market,General,326,7,663,8799,9643,17130,2770,4,Rain,13,42,88,1017,19,10,27,7,57,1014,14,10,18,3,23,1008,9,10,0,221
1000,09/06/2017,0,1,1,Hyper Market,General,326,7,763,9094,9643,17130,2770,,Fog,11,34,93,1019,27,10,13,8,55,1016,17,10,6,5,15,1014,7,10,0,72
1000,10/06/2017,0,1,0,Hyper Market,General,326,7,694,7580,9643,17130,2770,,,16,37,82,1016,31,,19,12,51,1015,22,,8,10,19,1014,13,,0,106
1000,11/06/2017,0,0,0,Hyper Market,General,326,7,0,0,9643,17130,2770,1,,16,29,94,1018,34,31,21,14,53,1017,26,19,8,9,13,1015,17,10,0,87
1000,12/06/2017,1,0,0,Hyper Market,General,326,7,0,0,9643,17130,2770,6,Fog-Rain-Thunderstorm,19,48,100,1017,35,31,29,16,55,1016,27,17,6,10,13,1013,18,6,"11,94",62
1000,13/06/2017,0,1,0,Hyper Market,General,326,7,671,7836,9643,17130,2770,4,Rain-Thunderstorm,20,,88,1019,32,31,29,17,58,1017,26,14,13,12,20,1014,19,6,0,18
1000,14/06/2017,0,1,0,Hyper Market,General,326,7,528,5703,9643,17130,2770,5,Rain-Thunderstorm,18,34,94,1026,26,31,23,17,68,1022,22,14,13,15,47,1019,19,10,"1,02",8
1000,15/06/2017,0,1,0,Hyper Market,General,326,7,643,7078,9643,17130,2770,5,,15,,77,1026,26,31,23,13,56,1025,22,14,14,9,28,1022,18,10,0,23
1000,16/06/2017,0,1,0,Hyper Market,General,326,7,552,6180,9643,17130,2770,1,,11,,82,1024,25,10,24,9,50,1021,19,10,16,8,23,1018,13,10,0,2
1000,17/06/2017,0,1,0,Hyper Market,General,326,7,576,6561,9643,17130,2770,5,Rain,11,,82,1020,19,31,21,8,55,1019,16,11,10,4,30,1018,12,10,0,6
1000,18/06/2017,0,0,0,Hyper Market,General,326,7,0,0,9643,17130,2770,2,,11,35,88,1022,22,10,24,8,56,1021,17,10,13,3,20,1019,11,10,0,26
1000,19/06/2017,0,1,1,Hyper Market,General,326,7,720,10147,9643,17130,2770,6,,12,,77,1022,22,10,24,9,57,1020,17,10,14,6,26,1018,12,10,0,359
1000,20/06/2017,0,1,1,Hyper Market,General,326,7,690,9031,9643,17130,2770,7,,10,,72,1021,22,31,23,9,55,1020,18,13,13,7,30,1019,14,10,0,22
1000,21/06/2017,0,1,1,Hyper Market,General,326,7,693,8823,9643,17130,2770,1,,13,,82,1021,26,27,26,9,52,1020,20,16,13,4,15,1018,13,10,0,20
1000,22/06/2017,1,0,1,Hyper Market,General,326,7,0,0,9643,17130,2770,5,Rain,11,39,88,1020,22,31,23,9,58,1019,17,14,13,7,31,1017,12,10,0,333
1000,23/06/2017,0,1,1,Hyper Market,General,326,7,800,10553,9643,17130,2770,6,Rain,11,,77,1019,19,31,23,9,59,1018,17,11,14,7,35,1017,13,10,0,308
1000,24/06/2017,0,1,0,Hyper Market,General,326,7,533,6129,9643,17130,2770,5,,10,,72,1019,22,10,16,7,50,1018,17,10,10,4,23,1018,13,10,0,316
1000,25/06/2017,0,0,0,Hyper Market,General,326,7,0,0,9643,17130,2770,2,Fog,11,37,93,1021,24,31,21,7,54,1019,16,11,8,4,18,1018,8,10,0,318
1000,26/06/2017,0,1,0,Hyper Market,General,326,7,613,7083,9643,17130,2770,2,,10,35,87,1023,22,10,26,7,53,1021,16,10,10,6,25,1018,9,10,0,34
1000,27/06/2017,0,1,0,Hyper Market,General,326,7,561,6100,9643,17130,2770,4,Rain,11,,88,1019,25,10,27,8,54,1017,17,10,8,6,21,1014,9,10,0,25
1000,28/06/2017,0,1,0,Hyper Market,General,326,7,521,6238,9643,17130,2770,5,Fog-Rain,11,26,94,1016,21,31,23,7,57,1013,16,12,13,2,19,1012,11,10,0,9
1000,29/06/2017,0,1,0,Hyper Market,General,326,7,534,5689,9643,17130,2770,6,,8,32,93,1016,22,10,16,7,55,1015,15,10,8,4,22,1014,8,10,0,51
1000,30/06/2017,0,1,0,Hyper Market,General,326,7,554,6614,9643,17130,2770,6,Rain-Thunderstorm,15,,93,1016,27,10,26,8,52,1015,18,10,8,6,17,1013,9,10,0,242
1000,01/07/2017,0,1,0,Hyper Market,General,326,7,526,6208,9643,17130,2770,6,Fog-Rain-Thunderstorm,17,34,100,1016,21,31,21,14,80,1012,17,13,10,13,56,1007,13,5,0,197
1000,02/07/2017,0,0,0,Hyper Market,General,326,7,0,0,9643,17130,2770,6,Rain,17,45,100,1012,20,31,26,13,81,1008,18,13,11,10,45,1005,14,6,"2,03",270
1000,03/07/2017,0,1,1,Hyper Market,General,326,7,960,15630,9643,17130,2770,4,Rain,12,,88,1018,22,31,26,9,59,1015,18,11,11,5,26,1012,13,10,0,282
1000,04/07/2017,0,1,1,Hyper Market,General,326,7,654,8533,9643,17130,2770,2,Fog,10,,94,1020,23,10,13,7,55,1018,16,10,6,4,20,1017,8,10,0,5
1000,05/07/2017,0,1,1,Hyper Market,General,326,7,640,7959,9643,17130,2770,1,,8,27,72,1023,25,10,21,7,44,1020,18,10,10,3,14,1019,12,10,0,13
1000,06/07/2017,0,1,1,Hyper Market,General,326,7,679,8199,9643,17130,2770,,,11,37,88,1024,29,,21,8,47,1022,20,,8,3,11,1019,11,,0,179
1000,07/07/2017,0,1,1,Hyper Market,General,326,7,610,7644,9643,17130,2770,4,Rain,12,,82,1019,30,10,16,10,46,1013,22,10,8,6,13,1007,13,10,0,71
1000,08/07/2017,0,1,0,Hyper Market,General,326,7,556,6571,9643,17130,2770,6,Rain,18,45,88,1012,24,31,35,16,72,1010,21,11,13,12,40,1007,18,10,"0,25",212
1000,09/07/2017,0,0,0,Hyper Market,General,326,7,0,0,9643,17130,2770,4,Fog-Rain-Thunderstorm,18,69,100,1012,31,31,47,16,64,1010,23,14,10,12,21,1006,16,6,"5,08",173
1000,10/07/2017,0,1,0,Hyper Market,General,326,7,624,7331,9643,17130,2770,6,Rain,18,,100,1018,24,31,21,13,65,1015,20,12,13,7,24,1012,16,10,"2,03",355
1000,11/07/2017,0,1,0,Hyper Market,General,326,7,559,6219,9643,17130,2770,7,Rain-Thunderstorm,17,,100,1012,17,31,26,16,92,1008,16,10,16,12,50,1007,14,3,"2,03",238
1000,12/07/2017,0,1,0,Hyper Market,General,326,7,481,5493,9643,17130,2770,6,Rain,14,,100,1009,14,26,26,13,96,1007,13,10,18,11,82,1006,12,5,"12,95",225
1000,13/07/2017,0,1,0,Hyper Market,General,326,7,612,6666,9643,17130,2770,6,Rain-Thunderstorm,18,,100,1011,23,31,23,14,86,1009,18,10,8,12,54,1007,12,4,"6,1",188
1000,14/07/2017,0,1,0,Hyper Market,General,326,7,558,6511,9643,17130,2770,4,Fog-Rain-Thunderstorm,19,61,100,1013,25,27,29,16,83,1012,19,12,6,13,46,1011,13,6,"2,03",182
1000,15/07/2017,0,1,0,Hyper Market,General,326,7,559,7205,9643,17130,2770,4,Fog-Rain-Thunderstorm,18,,100,1013,25,31,19,16,72,1012,21,12,10,13,41,1010,17,6,0,306
1000,16/07/2017,0,0,0,Hyper Market,General,326,7,0,0,9643,17130,2770,6,Rain-Thunderstorm,17,40,100,1012,23,31,26,16,81,1010,19,13,14,14,51,1008,16,7,"7,11",225
1000,17/07/2017,0,1,1,Hyper Market,General,326,7,690,9505,9643,17130,2770,3,,16,32,94,1017,26,18,27,14,65,1013,21,10,16,9,26,1009,17,10,0,247
1000,18/07/2017,0,1,1,Hyper Market,General,326,7,679,9224,9643,17130,2770,5,Fog,16,27,94,1022,27,31,16,13,61,1020,22,11,6,8,22,1018,16,10,0,237
1000,19/07/2017,0,1,1,Hyper Market,General,326,7,660,8422,9643,17130,2770,5,,16,,83,1022,27,10,11,14,58,1021,22,10,5,11,25,1020,18,10,0,63
1000,20/07/2017,0,1,1,Hyper Market,General,326,7,658,8482,9643,17130,2770,5,Fog,16,,100,1022,29,31,13,14,59,1021,22,13,6,11,21,1019,15,10,0,79
1000,21/07/2017,0,1,1,Hyper Market,General,326,7,636,7754,9643,17130,2770,,,16,,94,1020,33,,16,14,52,1017,24,,8,8,14,1015,16,,0,81
1000,22/07/2017,0,1,0,Hyper Market,General,326,7,511,5818,9643,17130,2770,,,18,,78,1016,34,,23,14,49,1013,26,,10,11,17,1010,18,,0,79
1000,23/07/2017,0,0,0,Hyper Market,General,326,7,0,0,9643,17130,2770,7,Rain,20,29,100,1011,30,31,26,17,62,1010,25,18,10,14,29,1009,20,10,"0,51",154
1000,24/07/2017,0,1,0,Hyper Market,General,326,7,591,7246,9643,17130,2770,6,Fog-Rain,20,,100,1013,24,31,19,19,86,1011,21,11,6,17,62,1010,18,5,"3,05",285
1000,25/07/2017,0,1,0,Hyper Market,General,326,7,560,6543,9643,17130,2770,6,Rain-Thunderstorm,20,,100,1017,29,31,26,17,64,1014,24,14,14,11,23,1012,20,8,"0,25",16
1000,26/07/2017,0,1,0,Hyper Market,General,326,7,545,6213,9643,17130,2770,6,Rain,17,,73,1017,29,10,26,14,52,1016,24,10,16,10,21,1013,20,10,0,36
1000,27/07/2017,0,1,0,Hyper Market,General,326,7,544,6653,9643,17130,2770,4,Rain-Thunderstorm,16,,83,1015,27,10,34,13,54,1013,22,10,14,9,26,1012,18,10,"0,76",35
1000,28/07/2017,0,1,0,Hyper Market,General,326,7,571,6655,9643,17130,2770,3,Fog-Rain-Thunderstorm,17,29,94,1014,26,31,23,14,68,1013,21,12,11,12,33,1011,16,10,0,36
1000,29/07/2017,0,1,0,Hyper Market,General,326,7,515,6241,9643,17130,2770,5,Rain-Thunderstorm,17,,100,1014,28,31,32,16,68,1013,21,13,6,13,32,1012,15,2,"7,11",352
1000,30/07/2017,0,0,0,Hyper Market,General,326,7,0,0,9643,17130,2770,3,,18,,94,1016,28,31,16,16,62,1014,23,19,6,13,29,1013,18,10,0,249
1000,31/07/2017,0,1,1,Hyper Market,General,326,7,675,9308,9643,17130,2770,4,Fog-Rain-Thunderstorm,20,29,94,1014,30,31,21,17,71,1011,24,14,5,12,25,1008,18,3,"10,92",37
1000,01/08/2017,0,1,1,Hyper Market,General,326,7,620,8573,9643,17130,2770,6,Rain-Thunderstorm,21,,100,1009,26,26,21,19,87,1008,22,12,8,18,56,1006,18,2,"20,07",55
1000,02/08/2017,0,1,1,Hyper Market,General,326,7,611,8515,9643,17130,2770,6,Rain,20,,100,1014,23,31,23,17,80,1010,21,13,8,14,51,1007,19,10,"0,76",329
1000,03/08/2017,0,1,1,Hyper Market,General,326,7,779,11446,9643,17130,2770,3,,17,,83,1016,26,31,11,13,60,1015,21,16,6,10,28,1013,17,10,0,42
1000,04/08/2017,0,1,1,Hyper Market,General,326,7,662,8918,9643,17130,2770,6,,17,,94,1014,28,31,16,14,63,1012,21,19,6,12,27,1009,15,10,0,76
1000,05/08/2017,0,1,0,Hyper Market,General,326,7,553,7226,9643,17130,2770,4,Rain,18,34,94,1010,26,31,16,16,69,1008,20,17,8,13,44,1007,15,10,0,119
1000,06/08/2017,0,0,0,Hyper Market,General,326,7,0,0,9643,17130,2770,5,Rain,18,,94,1013,25,31,19,17,71,1011,22,13,10,14,44,1008,18,10,0,209
1000,07/08/2017,0,1,1,Hyper Market,General,326,7,728,10466,9643,17130,2770,3,Rain-Thunderstorm,18,,100,1017,26,31,16,16,74,1015,21,12,10,14,41,1013,16,10,0,231
1000,08/08/2017,0,1,1,Hyper Market,General,326,7,640,8743,9643,17130,2770,4,Rain,15,,100,1020,23,31,14,14,70,1019,19,12,8,11,38,1017,15,10,0,265
1000,09/08/2017,0,1,1,Hyper Market,General,326,7,602,8129,9643,17130,2770,5,Fog-Rain,15,,100,1020,25,31,32,13,66,1017,19,16,6,11,30,1014,13,10,0,97
1000,10/08/2017,0,1,1,Hyper Market,General,326,7,574,7789,9643,17130,2770,6,Rain,16,,94,1016,26,18,14,14,65,1015,21,11,8,12,35,1014,16,9,"0,51",212
1000,11/08/2017,0,1,1,Hyper Market,General,326,7,562,7266,9643,17130,2770,4,Rain,17,35,94,1016,28,10,16,14,65,1013,21,10,6,13,30,1008,14,10,0,95
1000,12/08/2017,0,1,0,Hyper Market,General,326,7,489,5725,9643,17130,2770,5,,17,48,83,1014,26,10,40,13,59,1011,21,10,14,9,28,1006,17,10,0,212
1000,13/08/2017,0,0,0,Hyper Market,General,326,7,0,0,9643,17130,2770,6,Rain-Thunderstorm,21,42,100,1014,25,31,26,17,81,1009,20,13,8,12,51,1005,16,6,"7,11",138
1000,14/08/2017,0,1,0,Hyper Market,General,326,7,558,6853,9643,17130,2770,5,Rain,18,34,94,1014,23,10,29,12,63,1013,18,10,18,8,29,1008,14,10,0,221
1000,15/08/2017,0,1,0,Hyper Market,General,326,7,519,5711,9643,17130,2770,2,,12,40,88,1015,23,10,29,10,58,1013,18,10,13,6,23,1011,13,10,0,217
1000,16/08/2017,0,1,0,Hyper Market,General,326,7,495,5977,9643,17130,2770,6,Rain,16,,94,1011,19,31,19,13,77,1007,17,12,6,10,52,1004,14,4,"19,05",95
1000,17/08/2017,0,1,0,Hyper Market,General,326,7,520,5897,9643,17130,2770,4,Rain-Thunderstorm,14,40,100,1013,21,27,35,13,77,1012,17,12,14,10,46,1010,13,10,"5,08",216
1000,18/08/2017,0,1,0,Hyper Market,General,326,7,502,5750,9643,17130,2770,6,Rain-Thunderstorm,14,27,100,1016,17,31,24,13,90,1013,15,12,10,11,62,1012,13,6,"3,05",204
1000,19/08/2017,0,1,0,Hyper Market,General,326,7,471,5783,9643,17130,2770,6,Rain,14,,100,1020,19,31,21,12,79,1018,16,12,11,9,50,1016,13,10,"0,76",237
1000,20/08/2017,0,0,0,Hyper Market,General,326,7,0,0,9643,17130,2770,6,Rain,14,53,100,1020,21,31,39,12,69,1014,17,12,16,8,33,1010,13,10,0,211
1000,21/08/2017,0,1,1,Hyper Market,General,326,7,708,10571,9643,17130,2770,4,Rain,14,48,94,1012,18,26,32,11,73,1009,16,10,19,9,50,1008,13,3,"5,08",214
1000,22/08/2017,0,1,1,Hyper Market,General,326,7,550,7479,9643,17130,2770,4,Fog-Rain,13,50,100,1015,22,31,37,11,77,1012,16,11,13,6,25,1011,10,2,0,231
1000,23/08/2017,0,1,1,Hyper Market,General,326,7,583,7615,9643,17130,2770,4,,9,32,93,1018,19,26,14,7,64,1016,13,13,6,4,28,1015,8,10,0,206
1000,24/08/2017,0,1,1,Hyper Market,General,326,7,514,6205,9643,17130,2770,2,,9,39,94,1019,19,10,19,7,63,1017,14,10,6,3,23,1016,9,10,0,221
1000,25/08/2017,0,1,1,Hyper Market,General,326,7,515,6215,9643,17130,2770,6,Fog,10,39,93,1017,21,31,26,7,62,1015,14,18,8,4,25,1013,7,10,0,209
1000,26/08/2017,0,1,0,Hyper Market,General,326,7,463,5649,9643,17130,2770,6,Rain,12,34,88,1016,19,31,24,10,70,1014,16,11,11,8,44,1013,12,10,"0,51",218
1000,27/08/2017,0,0,0,Hyper Market,General,326,7,0,0,9643,17130,2770,3,Fog-Rain,11,35,100,1020,18,31,19,8,73,1019,13,11,10,6,33,1017,8,10,0,200
1000,28/08/2017,0,1,0,Hyper Market,General,326,7,525,6204,9643,17130,2770,6,Rain,14,39,100,1020,19,31,32,11,83,1016,13,15,8,7,48,1010,8,10,"0,25",187
1000,29/08/2017,0,1,0,Hyper Market,General,326,7,436,4982,9643,17130,2770,7,Rain,17,,100,1011,19,31,21,14,92,1006,16,9,10,12,61,1004,12,5,"7,87",118
1000,30/08/2017,0,1,0,Hyper Market,General,326,7,488,5302,9643,17130,2770,5,Rain,14,,100,1018,21,31,16,12,77,1014,17,12,10,9,38,1008,12,8,0,49
1000,31/08/2017,0,1,0,Hyper Market,General,326,7,499,5750,9643,17130,2770,4,,16,32,100,1019,24,31,14,13,77,1017,17,15,6,9,41,1015,10,10,0,137
1000,01/09/2017,0,1,0,Hyper Market,General,326,7,567,6985,9643,17130,2770,5,,16,26,94,1017,24,31,16,14,73,1016,20,12,8,12,36,1015,16,10,0,221
1000,02/09/2017,0,1,0,Hyper Market,General,326,7,526,6731,9643,17130,2770,5,Fog-Rain,17,,100,1019,23,31,23,14,74,1018,18,11,10,12,40,1016,14,10,0,220
1000,03/09/2017,0,0,0,Hyper Market,General,326,7,0,0,9643,17130,2770,6,Rain-Thunderstorm,16,42,100,1017,19,27,24,13,81,1015,17,11,8,10,48,1013,14,6,"0,25",264
1000,04/09/2017,0,1,1,Hyper Market,General,326,7,722,11000,9643,17130,2770,4,Fog-Rain,12,,94,1021,19,31,16,11,72,1020,16,14,10,9,41,1017,11,10,0,306
1000,05/09/2017,0,1,1,Hyper Market,General,326,7,600,7845,9643,17130,2770,5,Rain,15,,100,1022,20,26,21,12,75,1021,16,12,6,9,38,1020,11,10,0,27
1000,06/09/2017,0,1,1,Hyper Market,General,326,7,603,8134,9643,17130,2770,5,,15,,94,1023,18,31,27,12,78,1022,16,13,16,11,61,1020,12,10,0,38
1000,07/09/2017,0,1,1,Hyper Market,General,326,7,580,7172,9643,17130,2770,6,,16,,94,1021,20,19,19,14,75,1018,18,12,13,12,57,1016,16,10,0,39
1000,08/09/2017,0,1,1,Hyper Market,General,326,7,600,7237,9643,17130,2770,6,Fog-Rain,18,,100,1016,25,14,11,17,79,1014,20,10,6,14,50,1013,16,8,0,106
1000,09/09/2017,0,1,0,Hyper Market,General,326,7,550,6203,9643,17130,2770,3,Fog-Rain,19,,100,1014,26,31,14,16,79,1013,20,8,5,13,37,1011,14,0,0,89
1000,10/09/2017,0,0,0,Hyper Market,General,326,7,0,0,9643,17130,2770,5,Fog-Rain,18,,100,1016,24,31,14,16,79,1014,20,11,5,13,41,1013,16,5,0,352
1000,11/09/2017,0,1,0,Hyper Market,General,326,7,585,6650,9643,17130,2770,2,Fog,16,,100,1018,24,27,16,14,71,1016,19,13,8,12,35,1015,14,6,0,20
1000,12/09/2017,0,1,0,Hyper Market,General,326,7,515,5851,9643,17130,2770,4,Fog,14,,88,1020,22,31,19,11,65,1018,18,17,11,8,32,1017,13,9,0,23
1000,13/09/2017,0,1,0,Hyper Market,General,326,7,502,5271,9643,17130,2770,6,,12,,94,1020,18,31,23,9,71,1018,14,14,11,6,40,1017,10,10,0,14
1000,14/09/2017,0,1,0,Hyper Market,General,326,7,497,5466,9643,17130,2770,5,Fog-Rain,14,,100,1019,17,31,23,11,83,1017,12,11,6,7,61,1016,8,7,"11,94",17
1000,15/09/2017,0,1,0,Hyper Market,General,326,7,501,6005,9643,17130,2770,7,Rain,14,,100,1019,18,31,24,12,82,1018,15,12,16,9,56,1016,12,5,"1,02",5
1000,16/09/2017,0,1,0,Hyper Market,General,326,7,525,6140,9643,17130,2770,6,,15,,88,1022,19,31,23,14,79,1021,17,14,18,13,64,1019,16,10,0,16
1000,17/09/2017,0,0,0,Hyper Market,General,326,7,0,0,9643,17130,2770,5,Fog-Rain,16,,100,1022,21,31,21,14,79,1019,18,12,13,12,46,1017,13,10,0,31
1000,18/09/2017,0,1,1,Hyper Market,General,326,7,704,10423,9643,17130,2770,6,Fog,17,,100,1018,21,31,14,15,84,1017,17,14,6,12,60,1015,13,10,0,69
1000,19/09/2017,0,1,1,Hyper Market,General,326,7,606,7919,9643,17130,2770,4,,16,,100,1016,24,31,16,15,80,1015,19,13,10,13,43,1014,14,10,0,75
1000,20/09/2017,0,1,1,Hyper Market,General,326,7,576,7234,9643,17130,2770,2,,16,,100,1015,25,31,16,14,80,1013,19,13,10,12,36,1011,13,10,0,69
1000,21/09/2017,0,1,1,Hyper Market,General,326,7,552,7090,9643,17130,2770,6,Rain,18,,100,1012,24,31,19,16,83,1012,19,17,8,13,53,1011,14,10,"2,03",54
1000,22/09/2017,0,1,1,Hyper Market,General,326,7,590,6859,9643,17130,2770,6,Fog,18,,100,1014,23,31,14,17,84,1013,19,13,6,15,56,1012,16,10,0,195
1000,23/09/2017,0,1,0,Hyper Market,General,326,7,522,5944,9643,17130,2770,6,Fog-Rain-Thunderstorm,19,,100,1016,23,31,14,17,91,1014,19,13,6,15,68,1014,15,10,"0,51",202
1000,24/09/2017,0,0,0,Hyper Market,General,326,7,0,0,9643,17130,2770,6,Rain,17,,100,1018,18,26,16,15,93,1015,16,11,10,11,71,1014,13,5,"5,08",269
1000,25/09/2017,0,1,0,Hyper Market,General,326,7,535,5960,9643,17130,2770,4,Rain-Thunderstorm,11,60,94,1022,16,31,35,9,78,1019,12,12,14,6,52,1017,8,3,"3,05",276
1000,26/09/2017,0,1,0,Hyper Market,General,326,7,487,5526,9643,17130,2770,2,Fog,9,,100,1024,16,31,10,7,79,1021,11,12,6,5,38,1018,6,5,0,159
1000,27/09/2017,0,1,0,Hyper Market,General,326,7,477,5168,9643,17130,2770,6,Rain,11,32,100,1019,15,26,13,8,83,1014,11,15,6,6,58,1012,6,10,0,152
1000,28/09/2017,0,1,0,Hyper Market,General,326,7,496,5313,9643,17130,2770,6,Rain,11,,94,1023,18,23,21,10,75,1019,13,11,11,8,47,1013,9,10,0,238
1000,29/09/2017,0,1,0,Hyper Market,General,326,7,483,5271,9643,17130,2770,5,Rain,14,,94,1026,19,31,21,11,74,1024,16,13,10,9,47,1023,12,10,0,227
1000,30/09/2017,0,1,0,Hyper Market,General,326,7,525,5949,9643,17130,2770,4,Rain,15,,100,1029,22,31,11,13,81,1027,17,13,5,12,45,1026,13,10,0,72
1000,01/10/2017,0,0,0,Hyper Market,General,326,7,0,0,9643,17130,2770,6,Fog,15,,100,1028,22,31,14,13,85,1025,16,21,8,10,55,1023,10,10,0,50
1000,02/10/2017,0,1,1,Hyper Market,General,326,7,699,10028,9643,17130,2770,6,Fog-Rain,16,,100,1025,23,31,11,14,82,1024,17,13,5,11,50,1023,11,10,0,215
1000,03/10/2017,0,1,1,Hyper Market,General,326,7,804,12453,9643,17130,2770,6,Fog-Rain,17,,100,1026,21,31,11,16,83,1025,18,14,6,14,61,1024,15,10,0,202
1000,04/10/2017,0,1,1,Hyper Market,General,326,7,658,8089,9643,17130,2770,4,Fog,17,,100,1028,21,27,11,14,90,1026,17,9,3,12,59,1024,12,0,0,67
1000,05/10/2017,0,1,1,Hyper Market,General,326,7,789,9997,9643,17130,2770,4,Fog,17,,100,1030,22,31,11,13,83,1028,17,11,5,11,40,1026,11,0,0,54
1000,06/10/2017,1,0,1,Hyper Market,General,326,7,0,0,9643,17130,2770,1,Fog,14,,100,1028,22,31,14,12,84,1025,17,15,8,11,46,1022,11,10,0,67
1000,07/10/2017,0,1,0,Hyper Market,General,326,7,651,7747,9643,17130,2770,2,Fog,12,,100,1023,20,31,24,11,81,1019,14,13,10,9,40,1015,9,8,0,73
1000,08/10/2017,0,0,0,Hyper Market,General,326,7,0,0,9643,17130,2770,6,Fog,11,,100,1018,14,19,16,10,90,1017,11,10,11,9,70,1016,9,5,0,59
1000,09/10/2017,0,1,1,Hyper Market,General,326,7,753,10797,9643,17130,2770,6,,13,,100,1016,17,31,19,11,89,1013,13,10,8,9,67,1009,9,6,0,78
1000,10/10/2017,0,1,1,Hyper Market,General,326,7,628,8335,9643,17130,2770,6,Rain,15,50,100,1011,17,19,29,12,92,1007,13,10,13,9,68,1004,9,3,"3,05",180
1000,11/10/2017,0,1,1,Hyper Market,General,326,7,624,7976,9643,17130,2770,6,Fog-Rain,17,32,100,1012,17,31,16,13,95,1009,14,13,8,11,85,1005,12,8,"5,08",132
1000,12/10/2017,0,1,1,Hyper Market,General,326,7,635,7879,9643,17130,2770,6,Fog-Rain,18,34,100,1013,18,31,23,16,95,1008,17,13,10,15,82,1005,15,9,"3,05",198
1000,13/10/2017,0,1,1,Hyper Market,General,326,7,641,7975,9643,17130,2770,6,Fog-Rain,16,,100,1017,18,31,13,14,92,1015,16,13,8,13,68,1013,12,3,0,188
1000,14/10/2017,0,1,0,Hyper Market,General,326,7,576,6767,9643,17130,2770,6,Rain,16,27,100,1015,18,31,14,15,96,1014,16,10,6,13,80,1013,13,3,"1,02",105
1000,15/10/2017,0,0,0,Hyper Market,General,326,7,0,0,9643,17130,2770,6,Fog-Rain,14,,100,1017,16,31,19,12,95,1014,12,10,6,8,72,1009,8,0,"1,02",57
1000,16/10/2017,0,1,0,Hyper Market,General,326,7,596,6876,9643,17130,2770,6,Fog-Rain-Thunderstorm,16,29,100,1009,18,19,16,14,95,1008,14,10,6,12,74,1007,12,5,"2,03",164
1000,17/10/2017,0,1,0,Hyper Market,General,326,7,556,6461,9643,17130,2770,5,Fog-Rain,15,,100,1010,18,31,13,13,93,1009,14,10,5,12,71,1008,11,0,"0,25",220
1000,18/10/2017,0,1,0,Hyper Market,General,326,7,562,6626,9643,17130,2770,5,Fog-Rain,13,,100,1009,17,31,11,12,84,1008,14,11,5,9,54,1007,12,6,0,203
1000,19/10/2017,0,1,0,Hyper Market,General,326,7,556,6271,9643,17130,2770,6,Rain,16,42,100,1010,19,26,27,14,89,1008,16,10,10,13,68,1006,13,6,"0,25",207
1000,20/10/2017,0,1,0,Hyper Market,General,326,7,552,6362,9643,17130,2770,6,Fog-Rain,14,,100,1020,18,31,26,14,91,1014,16,11,10,12,64,1008,13,5,"3,05",218
1000,21/10/2017,0,1,0,Hyper Market,General,326,7,531,6115,9643,17130,2770,4,Fog,15,,100,1023,20,31,13,12,90,1021,14,10,5,9,59,1020,9,2,0,52
1000,22/10/2017,0,0,0,Hyper Market,General,326,7,0,0,9643,17130,2770,3,Fog,17,,100,1022,22,31,26,13,91,1019,16,7,6,9,69,1017,9,0,0,215
